DISTRICT,Year,ALL-DAE,ALL-DAE-S,ALL-EXP,ALL-EXP-S,ALL-ISS,ALL-ISS-S,ALL-OSS,ALL-OSS-S,ALL-POP,ASI-DAE,ASI-DAE-S,ASI-EXP,ASI-EXP-S,ASI-ISS,ASI-ISS-S,ASI-OSS,ASI-OSS-S,ASI-POP,BLA-DAE,BLA-DAE-S,BLA-EXP,BLA-EXP-S,BLA-ISS,BLA-ISS-S,BLA-OSS,BLA-OSS-S,BLA-POP,ECO-DAE,ECO-DAE-S,ECO-EXP,ECO-EXP-S,ECO-ISS,ECO-ISS-S,ECO-OSS,ECO-OSS-S,ECO-POP,HIS-DAE,HIS-DAE-S,HIS-EXP,HIS-EXP-S,HIS-ISS,HIS-ISS-S,HIS-OSS,HIS-OSS-S,HIS-POP,IND-DAE,IND-DAE-S,IND-EXP,IND-EXP-S,IND-ISS,IND-ISS-S,IND-OSS,IND-OSS-S,IND-POP,PCI-DAE,PCI-DAE-S,PCI-EXP,PCI-EXP-S,PCI-ISS,PCI-ISS-S,PCI-OSS,PCI-OSS-S,PCI-POP,SPE-DAE,SPE-DAE-S,SPE-EXP,SPE-EXP-S,SPE-ISS,SPE-ISS-S,SPE-OSS,SPE-OSS-S,SPE-POP,TWO-DAE,TWO-DAE-S,TWO-EXP,TWO-EXP-S,TWO-ISS,TWO-ISS-S,TWO-OSS,TWO-OSS-S,TWO-POP,WHI-DAE,WHI-DAE-S,WHI-EXP,WHI-EXP-S,WHI-ISS,WHI-ISS-S,WHI-OSS,WHI-OSS-S,WHI-POP
71809,2012,,-2,,0,,-6,,-6,139,,0,,0,,0,,0,3,,0,,0,,0,,0,1,,0,,0,,0,1,1,79,,0,,0,,0,1,0,126,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,11,,0,,0,,0,,0,1,,0,,0,,0,,0,8
72801,2012,,-6,2,-2,,-6,292,-6,7357,,,1,,,,,,0,,0,18,,,0,32,2,662,,0,49,,1,1,165,-6,5400,,0,18,,1,1,121,-6,4341,,,,,,,1,,0,,,,,,,,,0,,0,1,2,,0,36,4,589,,0,1,3,,0,1,-3,147,,0,10,,,0,133,6,2134
72802,2012,,-6,,-1,32,-6,119,6,737,,,,,,,,,0,,0,,0,1,-1,1,-2,29,,0,1,0,16,-6,107,2,633,,0,1,1,1,-6,52,-3,398,,0,,0,,-1,1,-1,7,,,,,,,,,0,,0,,0,6,1,10,-2,103,,0,,0,,-1,,-1,7,,0,,0,20,3,53,1,302
84802,2012,,-6,,-1,99,-6,15,-6,763,,0,,0,,-2,,-1,15,,0,,0,20,3,1,-1,99,,0,,0,79,-2,1,-6,643,,0,,0,52,-3,1,-6,496,,,,,1,,,,0,,,,,,,,,0,,0,,0,18,5,5,5,38,,0,,0,1,-1,1,1,15,,0,,0,22,2,6,2,137
84804,2012,,-4,,-1,,-6,,-6,290,,,,,,,,,0,,0,,0,,0,,0,197,,0,,0,,0,,0,219,,0,,0,,0,,0,61,,0,,0,,0,,0,3,,,,,,,,,0,,0,,0,,0,,0,17,,0,,0,,0,,0,9,,0,,0,,0,,0,20
84805,2012,,-5,,-1,2,-6,2,-6,406,,0,,0,,0,,0,4,,0,,0,27,,31,,195,,0,,0,23,,31,,278,,0,,0,1,1,1,1,97,,0,,0,,0,,0,4,,,,,,,,,0,,0,,0,1,2,1,2,20,,0,,0,1,2,1,2,12,,0,,0,1,1,10,,93
92801,2012,,-3,,0,,-6,,-6,210,,,,,,,,,0,,0,,0,,0,,0,13,,0,,0,,0,,0,74,,0,,0,,0,,0,34,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,19,,0,,0,,0,,0,10,,0,,0,,0,,0,153
101802,2012,,-6,,-1,2,-6,,-6,853,,,,,,,,,0,,0,,0,,0,1,3,9,,0,1,0,1,-2,1,0,809,,0,1,0,1,-2,1,0,836,,0,,0,,0,,0,9,,,,,,,,,0,,0,,0,1,2,,0,34,,,,,,,,,0,,,,,,,,,0
101803,2012,,-5,,-1,28,-6,2,-6,340,,0,,0,,-1,,0,3,,0,,0,10,5,1,2,34,,0,,0,14,3,5,4,96,,0,,0,9,2,11,,78,,,,,,,,,0,,,,,,,,,0,,0,,0,5,2,1,2,27,,0,,0,1,1,,0,10,,0,,0,1,-6,1,-1,214
101804,2012,,-6,,-1,294,5,117,5,858,,,,,,,,,0,,0,,0,1,-1,1,-1,9,,0,,0,223,-4,80,-5,713,,0,,0,1,-6,1,-6,849,,0,,0,,-2,,-1,9,,,,,,,,,0,,0,,0,25,1,9,1,60,,,,,,,,,0,,,,,,,,,0
101806,2012,,-6,,-1,633,6,43,-6,1361,,,,,,,,,0,,,,,,,,,0,,0,,0,600,-3,1,-6,1317,,0,,0,1,-6,43,1,1347,,,,,1,,,,0,,,,,,,,,0,,0,,0,84,5,11,5,109,,,,,,,,,0,,,,,1,,,,0
101807,2012,,-2,,0,,-6,,-6,141,,0,,0,,0,,0,3,,0,,0,,0,,0,44,,0,,0,,0,,0,54,,0,,0,,0,,0,54,,0,,0,,0,,0,1,,0,,0,,0,,0,1,,0,,0,,0,,0,14,,0,,0,,0,,0,4,,0,,0,,0,,0,34
101810,2012,,-6,,-1,,-6,2,-6,830,,0,,0,,0,,0,17,,0,,0,,0,,-1,299,,0,,0,,0,7,1,788,,0,,0,,0,1,-1,423,,0,,0,,0,1,2,75,,,,,,,,,0,,0,,0,,0,1,3,8,,0,,0,,0,,0,8,,0,,0,,0,,0,8
101811,2012,,-6,,-1,,-6,,-6,1837,,,,,,,,,0,,0,,0,,0,,0,863,,0,,0,,0,,0,1828,,0,,0,,0,,0,790,,0,,0,,0,,0,18,,0,,0,,0,,0,18,,0,,0,,0,,0,386,,0,,0,,0,,0,18,,0,,0,,0,,0,147
101813,2012,,-6,,-4,132,-6,280,-6,6540,,0,,0,,-1,,-2,65,,0,,0,33,1,138,6,1570,,0,,0,125,2,263,2,6030,,0,,0,99,1,135,-6,4709,,0,,0,,-1,1,-1,65,,,,,,,,,0,,0,,0,17,6,20,5,196,,0,,0,,-1,1,-1,65,,0,,0,,-1,,-2,65
101814,2012,,-6,,-1,,-6,,-6,1851,,,,,,,,,0,,0,,0,,0,,0,944,,0,,0,,0,,0,1827,,0,,0,,0,,0,888,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,37,,,,,,,,,0,,0,,0,,0,,0,19
101815,2012,,-4,,-1,,-6,,-6,290,,0,,0,,0,,0,87,,0,,0,,0,,0,64,,0,,0,,0,,0,290,,0,,0,,0,,0,130,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,6,,0,,0,,0,,0,6,,0,,0,,0,,0,3
101819,2012,,-5,,-1,,-6,2,-6,501,,,,,,,,,0,,,,,,,,,0,,0,,0,1,0,10,,494,,0,,0,1,0,10,,501,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,1,2,30,,,,,,,,,0,,,,,,,,,0
101821,2012,,-4,,0,,-6,,-6,246,,0,,0,,0,,0,2,,0,,0,,0,,0,47,,0,,0,,0,1,1,187,,0,,0,,0,1,1,182,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,49,,0,,0,,0,,0,2,,0,,0,,0,,0,12
101828,2012,,-6,,-1,,-6,2,-6,1389,,,,,,,,,0,,0,,0,,0,,0,14,,0,,0,1,0,1,-2,1318,,0,,0,1,0,11,,1361,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,1,2,56,,,,,,,,,0,,0,,0,,0,,0,14
101829,2012,,-2,,0,,-6,,-6,141,,,,,,,,,0,,0,,0,,0,,0,45,,0,,0,,0,,0,140,,0,,0,,0,,0,87,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,7,,0,,0,,0,,0,3,,0,,0,,0,,0,6
101833,2012,,-5,,-1,,-6,,-6,438,,0,,0,,0,,0,9,,0,,0,,0,,0,350,,0,,0,,0,,0,413,,0,,0,,0,,0,79,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,13,,,,,,,,,0,,,,,,,,,0
101837,2012,,-5,,-1,,-6,,-6,344,,0,,0,,0,,0,3,,0,,0,,0,,0,24,,0,,0,,0,,0,75,,0,,0,,0,,0,148,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,38,,0,,0,,0,,0,3,,0,,0,,0,,0,169
101838,2012,,-6,,-2,,-6,2,-6,2256,,0,,0,,0,1,3,23,,0,,0,,0,1,2,226,,0,,0,,0,49,,1979,,0,,0,,0,1,-1,1737,,0,,0,,0,,0,23,,,,,,,,,0,,0,,0,,0,1,2,180,,,,,,,,,0,,0,,0,,0,1,1,248
101840,2012,,-6,,-1,,-6,,-6,601,,,,,,,,,0,,0,,0,,0,,0,505,,0,,0,,0,,0,582,,0,,0,,0,,0,72,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,12,,0,,0,,0,,0,6,,0,,0,,0,,0,12
101842,2012,,-2,,0,,-6,,-6,132,,,,,,,,,0,,0,,0,,0,,0,15,,0,,0,,0,,0,100,,0,,0,,0,,0,77,,0,,0,,0,,0,1,,,,,,,,,0,,0,,0,,0,,0,1,,0,,0,,0,,0,1,,0,,0,,0,,0,37
101845,2012,,-6,2,-1,380,-6,506,1,5131,,0,,0,1,-4,6,-2,103,,0,1,1,86,6,95,6,564,,0,39,,340,4,435,2,4320,,0,37,,277,-6,398,-5,4413,,,,,,,,,0,,,,,,,,,0,,0,1,2,34,5,52,6,257,,,1,,7,,1,,0,,0,1,3,1,-2,1,-2,51
101846,2012,,-6,,-2,,-6,346,2,3335,,0,,0,,0,15,-6,500,,0,,0,,0,158,6,1067,,0,,0,,0,262,6,2138,,0,,0,,0,145,3,1201,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,20,4,100,,0,,0,,0,6,2,33,,0,,0,,0,22,-6,534
101847,2012,,-5,,-1,,-6,2,-6,456,,,,,,,,,0,,0,,0,,0,33,,451,,0,,0,,0,25,,363,,0,,0,,0,,0,5,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,1,2,32,,,,,,,,,0,,0,,0,,0,,0,5
101849,2012,,-4,,-1,,-6,,-6,283,,,,,,,,,0,,0,,0,,0,1,1,144,,0,,0,,0,1,0,273,,0,,0,,0,,0,79,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,20,,,,,,,,,0,,0,,0,,0,,0,54
101850,2012,,-5,,-1,,-6,2,-6,541,,,,,,,,,0,,0,,0,,0,1,-2,514,,0,,0,,0,50,,530,,0,,0,,0,,0,16,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,1,1,60,,0,,0,,0,1,3,5,,0,,0,,0,,0,5
101853,2012,,-6,,-2,,-6,2,-6,1977,,0,,0,,0,,0,59,,0,,0,,0,,-1,494,,0,,0,1,0,8,0,1963,,0,,0,1,1,8,2,1364,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,1,2,138,,,,,,,,,0,,0,,0,,0,,0,59
101855,2012,,-4,,0,,-6,2,-6,253,,0,,0,,0,,0,3,,0,,0,1,0,1,-1,207,,0,,0,1,0,26,,211,,0,,0,1,2,1,1,35,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,1,2,8,,,,,,,,,0,,0,,0,1,3,,0,5
101856,2012,,-5,,-1,,-6,,-6,436,,0,,0,,0,,0,4,,0,,0,,0,,0,4,,0,,0,,0,,0,436,,0,,0,,0,,0,427,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,13,,,,,,,,,0,,,,,,,,,0
101858,2012,,-6,,-2,,-6,214,-6,3535,,0,,0,,0,1,-6,884,,0,,0,1,2,55,4,636,,0,,0,1,1,128,5,1584,,0,,0,,0,88,2,1308,,0,,0,,0,,-2,35,,,,,,,,,0,,0,,0,,0,9,1,106,,0,,0,,0,1,-2,71,,0,,0,1,2,37,-1,672
101859,2012,,-4,,0,,-6,,-6,270,,0,,0,,0,,0,24,,0,,0,,0,,0,89,,0,,0,,0,,0,241,,0,,0,,0,,0,138,,0,,0,,0,,0,3,,,,,,,,,0,,0,,0,,0,,0,24,,0,,0,,0,,0,3,,0,,0,,0,,0,14
101861,2012,,-6,,-1,,-6,2,-6,646,,0,,0,,0,,0,6,,0,,0,,0,1,-1,459,,0,,0,,0,9,,558,,0,,0,,0,1,1,162,,0,,0,,0,,0,6,,,,,,,,,0,,0,,0,,0,1,2,26,,0,,0,,0,1,3,6,,0,,0,,0,,0,13
101862,2012,,-6,,-1,,-6,,-6,1197,,0,,0,,0,1,1,646,,0,,0,,0,8,6,192,,0,1,1,,0,10,5,583,,0,,0,,0,1,2,215,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,12,,0,1,3,,0,,0,12,,0,,0,,0,1,2,132
101864,2012,,-4,,-1,,-6,,-6,292,,,,,,,,,0,,0,,0,9,1,1,0,269,,0,,0,1,1,29,5,216,,0,,0,,0,,0,20,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,15,,0,,0,,0,1,3,3,,,,,,,,,0
101865,2012,,-6,,-1,,-6,2,-6,766,,,,,,,,,0,,0,,0,1,1,28,,567,,0,,0,1,1,22,,497,,0,,0,,0,5,5,192,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,1,2,54,,,,,,,,,0,,0,,0,,0,,0,8
105801,2012,,-3,,0,,-6,,-6,177,,,,,,,,,0,,0,,0,,0,,0,2,,0,,0,,0,,0,90,,0,,0,,0,,0,27,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,14,,0,,0,,0,,0,4,,0,,0,,0,,0,145
105802,2012,,-2,,0,2,-6,2,-5,161,,,,,,,,,0,,0,,0,10,,1,1,24,,0,,0,36,,1,-1,113,,0,,0,30,,1,-1,98,,0,,0,,0,,0,2,,,,,,,,,0,,0,,0,1,2,1,2,13,,0,,0,,0,,0,2,,0,,0,7,5,1,1,34
108802,2012,,-6,,-1,63,-6,64,-3,884,,0,,0,1,-1,1,-1,27,,0,,0,,-1,,-1,9,,0,,0,44,-1,56,3,655,,0,,0,55,-1,59,1,778,,,,,,,,,0,,,,,,,,,0,,0,,0,10,4,5,1,53,,0,,0,,-1,,-1,9,,0,,0,1,-2,1,-2,62
108804,2012,,-6,,-1,,-6,,-6,630,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,552,,0,,0,,0,,0,617,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,57,,,,,,,,,0,,0,,0,,0,,0,13
108807,2012,,-6,,-5,2,-6,76,-6,10012,,0,,0,,0,1,1,100,,,,,,,1,,0,,0,,0,1,-1,68,2,8240,,0,1,0,1,-2,71,-2,9612,,,,,,,,,0,,,,,,,,,0,,0,,0,1,2,7,2,501,,,,,,,1,,0,,0,,0,1,3,1,-1,200
108808,2012,,-6,,-1,,-6,,-6,1355,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,1,0,1137,,0,,0,,0,25,1,1301,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,41,,,,,,,,,0,,0,,0,,0,,0,54
123803,2012,,-6,,-1,,-6,,-6,593,,,,,,,,,0,,0,,0,,0,1,0,522,,0,,0,,0,1,0,589,,0,,0,,0,,0,30,,0,,0,,0,,0,6,,,,,,,,,0,,0,,0,,0,,0,36,,,,,,,,,0,,0,,0,,0,,0,36
123805,2012,,-4,,0,,-6,2,-6,268,,,,,,,,,0,,0,,0,,0,26,,145,,0,,0,,0,33,,227,,0,,0,,0,1,1,78,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,1,2,16,,0,,0,,0,1,2,11,,0,,0,,0,11,,35
123807,2012,,-4,,0,,-6,,-6,266,,,,,,,,,0,,0,,0,,0,,0,24,,0,,0,,0,,0,242,,0,,0,,0,,0,223,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,27,,0,,0,,0,,0,3,,0,,0,,0,,0,16
130801,2012,,-2,,0,,-6,2,-4,109,,,,,,,,,0,,0,,0,,0,5,5,15,,0,,0,,0,11,,90,,0,,0,,0,6,3,53,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,1,-1,63,,0,,0,,0,,0,2,,0,,0,,0,,-1,38
152802,2012,,-3,,0,,-6,52,6,243,,,,,,,,,0,,0,,0,,0,39,3,141,,0,,0,,0,1,-6,210,,0,,0,,0,13,-3,95,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,9,1,34,,0,,0,,0,,-1,5,,0,,0,,0,,-1,5
152803,2012,,-4,,-1,,-6,,-6,278,,,,,,,,,0,,0,,0,,0,,0,33,,0,,0,,0,,0,247,,0,,0,,0,,0,217,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,42,,0,,0,,0,,0,3,,0,,0,,0,,0,25
161801,2012,,-4,,0,52,-3,2,-6,257,,,,,,,,,0,,0,,0,1,-5,21,,64,,0,,0,52,0,31,,257,,0,,0,33,-2,1,-1,182,,,,,,,,,0,,,,,,,,,0,,0,,0,5,1,1,2,21,,0,,0,1,1,,0,5,,0,,0,1,1,1,2,5
161802,2012,,-5,,-1,,-6,,-6,500,,0,,0,,0,,0,5,,0,,0,,0,,0,240,,0,,0,,0,,0,292,,0,,0,,0,,0,75,,0,,0,,0,,0,5,,,,,,,,,0,,0,,0,,0,,0,25,,0,,0,,0,,0,10,,0,,0,,0,,0,165
161807,2012,,-6,,-2,,-6,425,6,3144,,0,,0,,0,11,-6,377,,0,,0,1,2,95,5,472,,0,,0,1,1,344,6,2075,,0,,0,,0,253,4,1666,,0,,0,,0,1,-2,31,,,,,,,1,,0,,0,,0,,0,20,2,94,,0,,0,,0,1,-2,31,,0,1,2,,0,59,-3,566
165802,2012,,-5,,-1,,-6,2,-6,512,,0,,0,,0,,0,5,,0,,0,,0,1,2,46,,0,,0,1,1,6,2,330,,0,,0,,0,1,-1,276,,0,,0,,0,,0,5,,,,,,,,,0,,0,,0,,0,1,2,46,,0,,0,,0,1,3,5,,0,,0,1,1,5,4,179
170801,2012,,-5,,-1,,-6,,-6,487,,,,,,,,,0,,0,,0,1,1,1,1,253,,0,,0,5,1,1,0,429,,0,,0,1,1,,0,219,,0,,0,,0,,0,5,,,,,,,,,0,,0,,0,,0,,0,29,,0,,0,,0,,0,5,,0,,0,1,3,,0,10
174801,2012,,-4,,0,,-6,,-6,260,,0,,0,,0,,0,13,,0,,0,,0,,0,31,,0,,0,,0,,0,25,,0,,0,,0,,0,21,,0,,0,,0,,0,5,,,,,,,,,0,,0,,0,,0,,0,10,,0,,0,,0,,0,5,,0,,0,,0,,0,187
178801,2012,,-5,,-1,,-6,,-6,375,,,,,,,,,0,,0,,0,,0,,0,8,,0,,0,,0,,0,336,,0,,0,,0,,0,334,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,22,,,,,,,,,0,,0,,0,,0,,0,34
178807,2012,,-3,,0,2,-6,2,-6,200,,0,,0,,0,,0,6,,,,,,,,,0,,,,,,,,,0,,0,,0,1,-1,1,-1,108,,,,,,,,,0,,,,,,,,,0,,0,,0,1,2,1,2,14,,0,,0,,0,,0,2,,0,,0,,-1,1,1,84
178808,2012,,-5,,-1,2,-6,,-6,438,,0,,0,,0,,0,9,,0,,0,,0,,0,4,,0,,0,1,2,,0,11,,0,,0,,-1,,0,79,,,,,,,,,0,,,,,,,,,0,,0,,0,1,2,,0,31,,0,,0,1,2,,0,13,,0,,0,1,-1,1,1,333
183801,2012,,-3,,0,,-6,,-6,220,,,,,,,,,0,,0,,0,,0,,0,13,,0,,0,,0,,0,54,,0,,0,,0,,0,24,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,9,,,,,,,,,0,,0,,0,,0,,0,183
184801,2012,,-2,,0,,-6,,-6,156,,,,,,,,,0,,0,,0,,0,,0,3,,0,,0,,0,,0,77,,0,,0,,0,,0,16,,0,,0,,0,,0,3,,,,,,,,,0,,0,,0,,0,,0,11,,,,,,,,,0,,0,,0,,0,,0,136
193801,2012,,-4,,0,2,-6,,-6,250,,,,,,,,,0,,0,,0,6,5,,0,35,,0,,0,46,,1,0,238,,0,,0,23,,,0,92,,0,,0,,0,,0,5,,0,,0,,0,,0,2,,0,,0,1,-1,1,1,175,,0,,0,,0,,0,8,,0,,0,17,,1,1,108
212801,2012,,-5,,-1,,-6,,-6,481,,0,,0,,0,,0,19,,0,,0,,0,,0,72,,0,,0,,0,,0,188,,0,,0,,0,,0,43,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,43,,0,,0,,0,,0,14,,0,,0,,0,,0,327
213801,2012,,-6,,-1,,-6,,-6,934,,,,,,,,,0,,0,,0,,0,,0,103,,0,,0,,0,,0,601,,0,,0,,0,,0,168,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,93,,0,,0,,0,,0,19,,0,,0,,0,,0,654
220801,2012,,-5,,-1,,-6,,-6,367,,0,,0,,0,,0,29,,0,,0,,0,,0,62,,0,,0,,0,,0,97,,0,,0,,0,,0,37,,0,,0,,0,,0,4,,,,,,,,,0,,0,,0,,0,,0,22,,0,,0,,0,,0,33,,0,,0,,0,,0,202
220802,2012,,-6,,-1,,-6,2,-6,1082,,0,,0,1,2,,0,76,,0,1,1,1,1,31,,238,,0,,0,11,6,10,,186,,0,,0,1,2,5,5,195,,,,,1,,,,0,,,,,,,,,0,,0,,0,,0,,0,22,,0,,0,,0,,0,43,,0,,0,28,6,12,,519
220809,2012,,-5,,-1,2,-6,2,-6,521,,0,,0,,0,,0,5,,0,,0,,-1,,-1,63,,0,,0,1,1,1,1,61,,0,,0,1,1,1,1,78,,0,,0,,0,,0,5,,0,,0,1,3,,0,5,,0,,0,,0,,0,21,,0,,0,,0,,0,10,,0,,0,1,-1,1,-1,354
220810,2012,,-6,,-1,,-6,,-6,646,,0,,0,,0,,0,65,,0,,0,,0,,0,32,,,,,,,,,0,,0,,0,,0,1,2,78,,0,,0,,0,,0,6,,,,,,,,,0,,0,,0,,0,,0,26,,0,,0,,0,,0,19,,0,,0,,0,1,1,452
220811,2012,,-5,,-1,,-6,,-6,372,,,,,,,,,0,,0,,0,,0,,0,179,,0,,0,,0,1,0,325,,0,,0,,0,1,1,164,,0,,0,,0,,0,4,,,,,,,,,0,,0,,0,,0,,0,11,,,,,,,,,0,,0,,0,,0,,0,26
220814,2012,,-2,,0,2,-6,11,-2,161,,0,,0,,0,,0,2,1,2,,0,,-1,1,-1,23,1,2,,0,,0,1,1,13,,0,,0,,-1,1,-1,26,,,,,,,,,0,,,,,,,,,0,,0,,0,1,1,5,3,26,,0,,0,,0,,-1,5,,0,,0,5,2,1,-5,108
220815,2012,,-5,,-1,,-6,,-6,431,,0,,0,,0,,0,9,,0,,0,,0,23,6,233,,0,,0,,0,19,5,262,,0,,0,,0,1,2,82,,0,,0,,0,,0,4,,,,,,,,,0,,0,,0,,0,,0,26,,0,,0,,0,,0,13,,0,,0,,0,1,1,91
220817,2012,,-5,,-1,55,-6,29,-2,403,,0,,0,,-2,,-1,20,,0,,0,27,4,13,2,121,,0,,0,38,6,19,6,34,,0,,0,1,-5,1,-3,81,,,,,,,,,0,,,,,,,,,0,,0,,0,10,5,9,5,20,,0,,0,1,-1,1,1,12,,0,,0,18,-2,1,-6,169
221801,2012,,-6,,-5,27,-6,253,-6,9464,,0,,0,,-1,1,-5,379,,0,1,2,7,2,87,6,1420,,0,1,1,1,-5,111,2,3672,,0,1,1,1,-3,39,-4,2082,,0,,0,1,1,1,-1,95,,,,,,,,,0,,0,,0,11,6,41,6,662,,0,,0,1,1,12,1,379,,0,1,1,14,-1,110,-5,5111
226801,2012,,-6,,-1,,-6,43,-6,950,,0,,0,,0,1,1,19,,0,,0,,0,1,-1,38,,0,1,1,,0,16,-2,438,,0,,0,,0,21,1,446,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,7,3,57,,0,,0,,0,,-1,28,,0,1,1,1,1,1,-6,418
227803,2012,,-4,,0,,-6,2,-6,266,,0,,0,,0,,0,5,,0,,0,,0,,0,8,,0,,0,,0,1,1,85,,0,,0,1,1,1,1,106,,0,,0,,0,,0,3,,,,,,,,,0,,0,,0,,0,,0,19,,0,,0,,0,1,2,11,,0,,0,,0,1,-1,133
227804,2012,,-6,,-1,128,-6,69,-2,877,,0,,0,1,-2,1,-1,35,,0,,0,42,6,1,-5,132,,0,,0,68,4,32,2,354,,0,,0,1,-6,23,1,281,,,,,,,,,0,,,,,,,,,0,,0,,0,10,-1,15,4,79,,0,,0,,-2,1,-1,18,,0,,0,63,1,28,-1,403
227805,2012,,-4,,-1,,-6,2,-6,281,,,,,,,,,0,,0,,0,,0,1,-1,239,,0,,0,,0,1,-1,207,,0,,0,,0,1,1,31,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,1,2,25,,0,,0,,0,,0,11,,,,,,,,,0
227806,2012,,-6,,-2,233,-6,,-6,2227,,0,,0,,-2,,0,22,,0,,0,86,6,,0,423,1,1,,0,1,-6,,0,1503,,0,,0,1,-6,,0,601,,0,,0,,-3,,0,45,,,,,,,,,0,,0,,0,64,-6,,0,935,,0,,0,1,-3,,0,67,1,1,,0,106,-1,,0,1069
227814,2012,,-5,,-1,,-6,,-6,391,,0,,0,,0,,0,23,,0,,0,,0,,0,20,,0,,0,,0,,0,5,,0,,0,,0,,0,102,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,4,,0,,0,,0,,0,12,,0,,0,,0,,0,235
227816,2012,,-6,,-2,,-6,144,-6,2783,,0,,0,,0,1,-6,529,,0,,0,,0,33,5,306,,0,,0,,0,110,6,1408,,0,,0,,0,92,5,1336,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,13,4,111,,0,,0,,0,1,-1,56,,0,,0,,0,13,-5,529
227817,2012,,-4,,-1,,-6,82,6,286,,0,,0,,0,,-1,3,,0,,0,1,1,39,1,129,,0,,0,1,0,66,-1,235,,0,,0,,0,28,-3,137,,0,,0,,0,1,1,3,,,,,,,,,0,,0,,0,,0,10,3,14,,0,,0,1,3,7,5,3,,0,,0,,0,1,-1,11
227819,2012,,-4,,-1,,-6,,-6,306,,0,,0,,0,,0,3,,0,,0,,0,,0,40,,0,,0,,0,,0,180,,0,,0,,0,,0,193,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,21,,0,,0,,0,,0,6,,0,,0,,0,,0,64
227820,2012,,-6,,-1,105,-6,90,-6,1514,,,,,,,,,0,,0,,0,7,1,1,-2,76,,0,,0,98,1,83,-1,1410,,0,,0,98,1,1,-6,1408,,,,,,,,,0,,,,,,,,,0,,0,,0,18,5,6,1,91,,,,,,,,,0,,0,,0,,-2,1,-1,30
227821,2012,,-5,,-1,44,-6,34,-2,424,,0,,0,,-1,,-1,8,,0,,0,7,2,1,-1,30,,0,,0,10,2,10,3,57,,0,,0,7,-1,9,1,89,,0,,0,1,1,,-1,4,,,,,,,,,0,,0,,0,7,3,6,3,25,,0,,0,1,-1,1,1,13,,0,,0,24,-2,14,-4,280
227824,2012,,-5,,-1,,-6,,-6,338,,,,,,,,,0,,0,,0,,0,,0,30,,0,,0,,0,,0,305,,0,,0,,0,,0,291,,0,,0,,0,,0,3,,,,,,,,,0,,0,,0,,0,,0,37,,,,,,,,,0,,0,,0,,0,,0,10
234801,2012,,-5,,-1,185,6,35,-1,419,,0,,0,1,-1,,-1,4,,0,,0,100,6,20,6,67,,0,,0,185,6,35,6,246,,0,,0,22,-2,7,1,67,,,,,,,,,0,,,,,,,,,0,,0,,0,140,6,28,6,159,,0,,0,1,-2,,-1,8,,0,,0,52,-6,8,-6,272
236801,2012,,-5,,-1,,-6,,-6,338,,0,,0,,0,,0,3,,0,,0,,0,,0,115,,0,,0,,0,,0,338,,0,,0,,0,,0,132,,,,,,,,,0,,,,,,,,,0,,0,,0,,0,,0,71,,0,,0,,0,,0,3,,0,,0,,0,,0,84
